index,time,S:London__all,S:Eyam__all,I:London__all,I:Eyam__all,obs_mean:Eyam__Kendall__inc,obs_mean:London__Creighton__inc,obs_real:Eyam__Kendall__inc,obs_real:London__Creighton__inc
444,123,384238,346,1175,0,0,12236.4,0,12810.9
444,92,392515,347,3797,0,0,25272.9,0,22047.8
444,61,422967,346,4322,0,0,18471.6,0,18524.5
444,31,443359,346,3815,0,3.6,11543.4,3.41267,13165.3
444,0,458444,347,1556,3,0,0,0,0
445,245,368427,345,0,0,0,7.2,0,4.59506
445,214,368431,345,4,0,0,51.3,0,50.0114
445,184,372181,346,26,0,0,526.5,0,546.772
445,153,370309,345,237,0,0,3042.9,0,3031
445,123,371235,347,1344,0,0,13656.6,0,12214
445,92,388213,346,4695,0,0,28071.9,0,23768.9
445,61,421730,347,4809,0,0,19060.2,0,17533.9
445,31,444167,345,3161,0,4.5,11404.8,3.37883,11564.2
445,0,458449,347,1551,3,0,0,0,0
446,245,377023,69,3,0,9.9,11.7,10.3518,11.0448
446,214,377058,81,0,0,0.9,19.8,0.627684,21.5711
446,184,376979,79,37,2,18,522,13.0822,596.85
446,153,378105,113,201,4,19.8,2759.4,18.6292,3174.95
446,123,380718,135,1216,5,77.4,12622.5,83.558,11452.2
446,92,393149,219,3762,2,62.1,23406.3,60.523,27620.5
446,61,417901,269,5017,21,45.9,21210.3,43.5529,17592.5
446,31,444323,346,3457,0,3.6,10998,3.32312,9873.33
446,0,458445,347,1555,3,0,0,0,0
447,245,371271,345,2,0,0,25.2,0,21.927
447,214,371293,345,8,0,0,47.7,0,57.2678
447,184,371620,345,16,0,0,477.9,0,531.512
447,153,371757,345,254,0,0,3392.1,0,3883.2
447,123,379804,345,1299,0,0,13323.6,0,10592.7
447,92,389889,345,3582,0,0,24530.4,0,25730.7
447,61,416023,345,5907,0,0,22772.7,0,24198.4
447,31,443528,345,3705,0,4.5,11490.3,4.12303,11658.7
447,0,458446,347,1554,3,0,0,0,0
448,245,377682,85,0,0,4.5,17.1,5.51257,19.6384
448,214,377754,93,1,0,1.8,69.3,0.685919,57.7699
448,184,377845,98,21,0,17.1,450.9,13.8012,434.622
448,153,378130,110,237,7,22.5,3096,28.3228,3154.18
448,123,384306,113,1137,28,81.9,12936.6,79.179,12924.2
448,92,394985,207,3640,18,69.3,24005.7,62.7683,25626.2
448,61,419908,286,5390,16,36,19980.9,29.3708,18425.7
448,31,443712,346,3528,0,3.6,11484,3.66438,8578.49
448,0,458444,347,1556,3,0,0,0,0
449,245,371940,110,3,0,0,22.5,0,20.0495
449,214,371975,110,2,0,0.9,37.8,1.27137,37.7005
449,184,372993,149,29,0,16.2,531,16.7747,504.728
449,153,369492,144,195,5,26.1,3375.9,23.038,3550.72
449,123,376332,141,1328,13,78.3,13297.5,72.6053,13151.5
449,92,392542,258,3529,8,52.2,23839.2,55.7724,26010.9
449,61,416855,319,5704,5,18,21925.8,18.501,24205.3
449,31,444543,345,3193,0,4.5,11037.6,4.16661,12711
449,0,458446,347,1554,3,0,0,0,0
450,245,369426,346,0,0,0,2.7,0,2.51944
450,214,369427,346,2,0,0,49.5,0,53.1899
450,184,369470,346,37,0,0,512.1,0,600.747
450,153,377283,346,199,0,0,2912.4,0,2991
450,123,380423,347,1022,0,0,11835,0,13998.9
450,92,393379,346,4119,0,0,24104.7,0,25947.5
450,61,422612,345,4799,0,0,18116.1,0,17348.4
450,31,444157,346,3347,0,3.6,11246.4,2.16006,12362.2
450,0,458443,347,1557,3,0,0,0,0
451,245,375093,346,0,0,0,1.8,0,1.32772
451,214,375093,346,2,0,0,63.9,0,68.109
451,184,376217,345,25,0,0,585,0,581.446
451,153,373476,347,206,0,0,3144.6,0,2756.39
451,123,382491,346,1221,0,0,13403.7,0,13495.7
451,92,397586,345,3690,0,0,22891.5,0,22162.9
451,61,420634,345,5095,0,0,19855.8,0,23283.1
451,31,443044,346,3663,0,3.6,11963.7,4.23296,12647.1
451,0,458444,347,1556,3,0,0,0,0
452,245,379911,346,0,0,0,2.7,0,3.39591
452,214,379912,346,2,0,0,35.1,0,32.0887
452,184,379954,346,21,0,0,521.1,0,508.627
452,153,375642,346,174,0,0,2844,0,3127.46
452,123,381864,346,1240,0,0,12854.7,0,13205.4
452,92,393064,346,4323,0,0,26553.6,0,25440.3
452,61,419228,346,5065,0,0,20349,0,22602
452,31,444648,345,3545,0,4.5,10626.3,4.93591,10261.8
452,0,458443,347,1557,3,0,0,0,0
453,245,376121,346,0,0,0,10.8,0,11.0478
453,214,376129,346,4,0,0,80.1,0,71.6721
453,184,373020,346,15,0,0,486.9,0,449.647
453,153,381507,346,230,0,0,3058.2,0,2903.42
453,123,380001,346,1330,0,0,13637.7,0,12196
453,92,393876,345,3596,0,0,23364.9,0,24409.3
453,61,424905,346,4271,0,0,16799.4,0,18108.7
453,31,441944,346,4049,0,3.6,12606.3,3.126,14029.8
453,0,458445,347,1555,3,0,0,0,0
454,245,378999,103,0,0,5.4,0,5.74193,0
454,214,378986,110,1,0,0.9,58.5,0.454135,55.4294
454,184,379023,110,29,1,18,438.3,20.9633,418.451
454,153,379499,128,197,3,22.5,2838.6,20.9415,2869.18
454,123,382479,165,1040,12,72.9,11959.2,80.197,11419.7
454,92,392730,248,4077,10,55.8,24283.8,52.0803,22744.3
454,61,417154,308,5221,15,18.9,22544.1,17.7401,19360.5
454,31,444027,340,3397,4,5.4,11318.4,5.32008,12041.6
454,0,458446,347,1554,3,0,0,0,0
455,245,365393,70,0,0,9,17.1,11.6214,18.2818
455,214,365299,102,6,0,0.9,42.3,0.539816,37.9329
455,184,365447,80,25,2,20.7,506.7,22.4235,463.816
455,153,367308,122,218,0,23.4,3240,20.0252,3454.69
455,123,368136,137,1348,8,78.3,14501.7,81.3297,12952
455,92,384788,230,4191,18,51.3,27162,51.3128,25176.8
455,61,412801,289,6358,16,34.2,24818.4,39.711,24858.6
455,31,446442,344,2761,0,5.4,9717.3,5.79737,7474.47
455,0,458445,347,1555,3,0,0,0,0
456,245,374848,344,1,0,0,7.2,0,7.76802
456,214,374854,344,3,0,0,40.5,0,39.802
456,184,373595,344,45,0,0,509.4,0,505.464
456,153,374884,344,195,0,0,2970.9,0,2871.26
456,123,386331,344,1006,0,0,11323.8,0,10577.4
456,92,395437,344,4180,0,0,24468.3,0,23934.7
456,61,422405,344,4762,0,0,18488.7,0,17532
456,31,444417,347,3281,0,2.7,11071.8,2.44131,10725.5
456,0,458445,347,1555,3,0,0,0,0
457,245,371730,346,0,0,0,0,0,0
457,214,371730,346,0,0,0,36.9,0,32.0476
457,184,371744,346,21,0,0,494.1,0,509.39
457,153,366545,346,224,0,0,3351.6,0,2787.67
457,123,375555,346,1222,0,0,13733.1,0,15770.6
457,92,396752,346,3422,0,0,21987.9,0,23577.3
457,61,421627,346,4178,0,0,19525.5,0,16315.8
457,31,444321,347,3267,0,2.7,11170.8,3.99188,12067.9
457,0,458446,347,1554,3,0,0,0,0
458,245,369684,82,0,0,6.3,0,4.97258,0
458,214,369662,89,1,0,1.8,46.8,1.71364,41.1345
458,184,368991,89,12,2,18.9,554.4,17.0768,590.977
458,153,369136,117,216,1,18.9,3238.2,19.3295,3461.92
458,123,371107,100,1350,31,99,14354.1,99.3571,16139.5
458,92,385350,216,4392,8,59.4,26562.6,59.7341,24022.1
458,61,413239,274,6017,16,46.8,24269.4,43.6771,21686.3
458,31,443169,346,3794,0,3.6,11733.3,4.36545,13220.1
458,0,458442,347,1558,3,0,0,0,0
459,245,365250,124,0,0,13.5,0,14.2504,0
459,214,365250,139,0,0,2.7,36.9,2.96607,40.2095
459,184,365264,139,27,3,17.1,478.8,15.7208,431.507
459,153,365544,157,279,4,25.2,3135.6,24.0157,3591.28
459,123,365821,183,1295,7,70.2,14713.2,66.9189,14203.7
459,92,382256,270,3908,3,46.8,28377,51.6667,30591.9
459,61,411261,318,6433,7,18,25734.6,18.1006,25666.7
459,31,444547,346,3363,0,3.6,10881,3.78531,9983.12
459,0,458443,347,1557,3,0,0,0,0
460,245,369043,345,0,0,0,4.5,0,2.66787
460,214,369046,345,2,0,0,85.5,0,66.4818
460,184,373503,346,11,0,0,458.1,0,423.352
460,153,369734,343,235,0,0,3340.8,0,3835.09
460,123,377811,347,1316,0,0,13504.5,0,15287.3
460,92,391485,345,4191,0,0,24569.1,0,21498.6
460,61,423483,345,3946,0,0,17691.3,0,18483.2
460,31,443731,345,3355,0,4.5,11622.6,4.12057,11184.3
460,0,458443,347,1557,3,0,0,0,0
461,245,373812,346,0,0,0,4.5,0,3.82461
461,214,373815,346,2,0,0,47.7,0,59.5342
461,184,378136,346,33,0,0,520.2,0,479.893
461,153,378654,346,228,0,0,3431.7,0,3115.72
461,123,380134,346,1348,0,0,13676.4,0,15137.2
461,92,392287,346,4391,0,0,25826.4,0,24597.7
461,61,422448,346,4865,0,0,18870.3,0,21015.8
461,31,445293,346,2987,0,3.6,10548,4.33505,11589.2
461,0,458443,347,1557,3,0,0,0,0
462,245,379355,345,0,0,0,8.1,0,6.33647
462,214,379362,345,2,0,0,72.9,0,78.3312
462,184,375568,346,17,0,0,503.1,0,532.283
462,153,376498,346,269,0,0,3129.3,0,2969.68
462,123,378059,345,1137,0,0,13434.3,0,13122.3
462,92,396736,343,3913,0,0,22554,0,26604.4
462,61,420787,346,5235,0,0,19850.4,0,19164.9
462,31,444867,346,3211,0,3.6,10729.8,4.95728,10503.1
462,0,458445,347,1555,3,0,0,0,0
463,245,382067,346,0,0,0,0,0,0
463,214,382067,346,0,0,0,38.7,0,37.68
463,184,379628,346,35,0,0,477.9,0,406.185
463,153,378620,346,235,0,0,3277.8,0,3075.5
463,123,385186,346,998,0,0,11764.8,0,11380.8
463,92,397017,346,3579,0,0,23395.5,0,22714
463,61,423953,346,4412,0,0,18609.3,0,20231.5
463,31,445956,346,3086,0,3.6,9862.2,4.45163,11614.2
463,0,458443,347,1557,3,0,0,0,0
464,245,362946,112,0,1,7.2,0.9,7.76142,1.0793
464,214,362949,122,0,0,0.9,17.1,0.987284,16.2498
464,184,362014,107,25,4,21.6,561.6,22.7549,602.347
464,153,363256,136,228,2,26.1,3341.7,25.0286,2846.06
464,123,366354,129,1149,15,73.8,13951.8,62.293,14176.9
464,92,379829,258,4306,9,48.6,28663.2,41.2874,24491.8
464,61,415866,306,4860,9,27,23077.8,23.8055,20138.2
464,31,444705,347,3170,0,2.7,10912.5,2.4709,11902.8
464,0,458440,347,1560,3,0,0,0,0
465,245,365021,118,0,0,0,1.8,0,1.54763
465,214,362871,120,5,0,1.8,74.7,2.30118,76.6677
465,184,364934,123,23,0,19.8,511.2,15.1384,527.002
465,153,363849,151,202,1,25.2,3119.4,26.4711,3093.28
465,123,367586,165,1307,8,82.8,13824,92.3615,13222.8
465,92,386469,245,3849,16,54.9,25844.4,45.6819,21616.7
465,61,418223,322,5020,1,20.7,21422.7,23.095,21598.2
465,31,443924,347,3217,0,2.7,11573.1,1.17544,11752
465,0,458443,347,1557,3,0,0,0,0
466,245,359421,86,0,2,14.4,0,16.9819,0
466,214,359408,105,4,0,0.9,63,0.600231,67.2905
466,184,363523,91,11,9,18.9,479.7,17.5256,508.515
466,153,359754,121,226,4,24.3,3482.1,24.327,3904.71
466,123,362690,121,1449,18,87.3,14868,97.3536,15407.8
466,92,375072,219,5324,7,66.6,32229,67.8011,36259.8
466,61,408771,285,7435,15,39.6,27010.8,44.2037,26419.4
466,31,445304,346,3017,0,3.6,10511.1,3.35884,9671.09
466,0,458443,347,1557,3,0,0,0,0
467,245,376389,109,0,1,8.1,2.7,7.95137,2.24481
467,214,376391,119,1,0,0.9,45,0.64772,38.2894
467,184,376417,119,25,1,17.1,455.4,14.3698,502.349
467,153,375780,141,155,2,21.6,3052.8,23.5723,3053.61
467,123,381826,157,940,8,77.4,11971.8,85.7577,10192.2
467,92,390642,243,3983,17,57.6,24723.9,50.0007,29569.8
467,61,416368,325,6087,0,17.1,22317.3,20.1754,20639
467,31,443418,347,3712,0,2.7,11583,2.32493,9852.8
467,0,458445,347,1555,3,0,0,0,0
468,245,376508,345,0,0,0,10.8,0,12.5191
468,214,376514,345,6,0,0,45.9,0,53.8211
468,184,378490,345,34,0,0,520.2,0,538.591
468,153,380804,345,170,0,0,2848.5,0,2970.59
468,123,387689,345,1186,0,0,11963.7,0,12137
468,92,397177,345,3699,0,0,23920.2,0,22579.8
468,61,426979,345,3783,0,0,16285.5,0,17389.4
468,31,445971,345,2886,0,4.5,10028.7,3.57122,9740.04
468,0,458444,347,1556,3,0,0,0,0
469,245,373693,53,0,0,0,4.5,0,5.07077
469,214,373711,53,1,0,0.9,38.7,0.634983,26.1682
469,184,373732,53,23,1,15.3,477.9,15.1012,466.503
469,153,374055,70,231,1,23.4,3469.5,25.3956,3449.8
469,123,378094,70,1104,13,70.2,11857.5,77.6899,13219.2
469,92,388477,153,3896,8,50.4,24231.6,42.9418,17610.9
469,61,422699,344,4770,0,0,19066.5,0,14969
469,31,445550,344,3104,0,5.4,10211.4,5.26424,11218.5
469,0,458448,347,1552,3,0,0,0,0
470,245,374860,127,0,3,8.1,2.7,8.75361,2.60187
470,214,374862,140,3,0,0.9,81.9,0.878657,82.9265
470,184,374912,140,44,1,16.2,507.6,13.2465,445.725
470,153,370263,136,176,5,25.2,2913.3,22.1402,2628.56
470,123,376155,169,1205,11,80.1,13548.6,72.8859,12924.6
470,92,388114,242,3804,15,60.3,26054.1,54.1323,31329.4
470,61,414933,321,5934,3,17.1,23102.1,15.8602,19941.2
470,31,444732,344,3089,0,5.4,10961.1,4.90607,11146.2
470,0,458442,347,1558,3,0,0,0,0
471,245,367946,110,2,0,9,9,9.14197,10.8758
471,214,367957,120,0,0,0.9,35.1,0.720334,30.2663
471,184,367971,120,25,1,16.2,502.2,18.1754,562.846
471,153,368891,129,184,0,23.4,2879.1,27.9413,2331.82
471,123,371502,145,1476,2,72.9,13383,67.6724,11600.5
471,92,386225,239,4113,6,54,25608.6,50.3583,24123
471,61,412431,286,6361,19,35.1,23967,36.8072,25462.6
471,31,444571,346,3470,0,3.6,10763.1,3.71163,10362
471,0,458448,347,1552,3,0,0,0,0
472,245,380792,115,0,0,0,37.8,0,35.949
472,214,380866,115,3,0,0.9,71.1,0.91895,62.8823
472,184,380980,113,26,3,23.4,492.3,22.0667,543.034
472,153,380555,115,222,0,27,3015.9,27.7159,2815.15
472,123,382841,131,1287,14,74.7,13391.1,76.8047,14319.1
472,92,398111,232,3466,13,54.9,21708.9,50.5917,20197.2
472,61,420838,293,4860,13,33.3,18897.3,32.5031,18041.3
472,31,442251,345,4114,0,4.5,12271.5,4.38532,14806
472,0,458445,347,1555,3,0,0,0,0
473,245,378866,114,3,0,0,30.6,0,30.9783
473,214,378909,114,3,0,0.9,59.4,1.02821,48.7004
473,184,378139,114,19,0,19.8,472.5,19.7389,546.107
473,153,378460,126,223,10,26.1,3033.9,21.142,3280.87
473,123,380638,158,1375,3,73.8,13227.3,97.4545,11448.2
473,92,392512,231,4198,12,48.6,24061.5,60.8778,22821.8
473,61,418799,289,4646,8,41.4,20799,46.5509,20153.5
473,31,443845,346,3432,0,3.6,11450.7,4.01546,12299.1
473,0,458446,347,1554,3,0,0,0,0
474,245,373866,345,0,0,0,2.7,0,3.11971
474,214,373868,345,1,0,0,35.1,0,25.1977
474,184,372834,345,30,0,0,543.6,0,554.9
474,153,374627,344,146,0,0,2963.7,0,2819.04
474,123,377127,344,1289,0,0,14157,0,13382.8
474,92,398488,345,3267,0,0,21814.2,0,23912.2
474,61,423478,346,4714,0,0,18270,0,17273.1
474,31,445433,346,3059,0,3.6,10357.2,4.00203,8823.46
474,0,458447,347,1553,3,0,0,0,0
475,245,375370,346,0,0,0,0.9,0,0.810075
475,214,375370,346,1,0,0,81.9,0,72.6622
475,184,374250,346,40,0,0,482.4,0,484.534
475,153,374578,346,248,0,0,3164.4,0,2367.06
475,123,376956,346,1386,0,0,14712.3,0,13590.9
475,92,392399,346,3663,0,0,23438.7,0,23693.4
475,61,416418,346,6136,0,0,22030.2,0,23263
475,31,443555,346,3477,0,3.6,11671.2,3.86632,11237.5
475,0,458449,347,1551,3,0,0,0,0
476,245,366479,120,0,0,3.6,8.1,4.06354,8.09169
476,214,373098,131,2,0,0.9,42.3,0.906914,37.7143
476,184,373117,131,30,1,17.1,500.4,19.6024,477.633
476,153,366918,137,218,8,21.6,3366,25.7593,3470.71
476,123,372409,163,1171,6,70.2,12414.6,70.255,14960.9
476,92,386413,233,3839,17,58.5,24569.1,65.9779,23109.8
476,61,411640,307,5911,8,25.2,25032.6,20.8999,27754.2
476,31,441593,346,3999,0,3.6,12967.2,3.21688,12676.6
476,0,458442,347,1558,3,0,0,0,0
477,245,370883,67,0,0,6.3,0.9,6.8959,0.163255
477,214,370875,74,7,0,0.9,37.8,1.02775,42.0861
477,184,370774,70,45,0,25.2,545.4,25.6678,584.071
477,153,369411,133,205,0,21.6,3207.6,22.8445,2877.03
477,123,375106,152,1119,11,74.7,13036.5,86.5538,13025.6
477,92,386029,247,3980,0,57.6,26722.8,51.4572,27560.2
477,61,415434,328,5551,1,13.5,23037.3,10.3076,21826.8
477,31,443692,347,3547,0,2.7,11484.9,3.28847,13085.9
477,0,458443,347,1557,3,0,0,0,0
478,245,376246,344,0,0,0,9.9,0,9.26275
478,214,376250,344,7,0,0,68.4,0,60.5237
478,184,374522,345,24,0,0,515.7,0,478.716
478,153,383750,344,184,0,0,2705.4,0,2285.55
478,123,382959,344,1307,0,0,13880.7,0,15192.3
478,92,395739,345,3570,0,0,22459.5,0,24230.5
478,61,426198,344,3900,0,0,17032.5,0,16253
478,31,446137,344,2886,0,5.4,9879.3,7.59251,10178.8
478,0,458446,347,1554,3,0,0,0,0
479,245,372369,114,0,0,0,1.8,0,2.19696
479,214,376424,137,0,0,0.9,29.7,0.642051,30.9951
479,184,376410,137,28,0,16.2,456.3,15.1932,533.9
479,153,372569,139,244,0,23.4,3321.9,22.8262,3187.9
479,123,375047,154,1457,11,83.7,13806,104.285,12795.1
479,92,387225,243,4619,15,50.4,27720,50.4644,26120.2
479,61,421482,316,4628,9,17.1,19393.2,15.3742,17950.5
479,31,444505,343,3153,1,5.4,11107.8,5.81338,11006.9
479,0,458449,347,1551,3,0,0,0,0
480,245,371188,345,0,0,0,0,0,0
480,214,371188,345,0,0,0,55.8,0,53.2719
480,184,374698,345,24,0,0,525.6,0,612.138
480,153,377933,345,176,0,0,3042,0,3218.29
480,123,381433,345,1262,0,0,13194.9,0,13095.8
480,92,386875,345,5073,0,0,28131.3,0,28952.2
480,61,420808,345,4631,0,0,20206.8,0,18542.7
480,31,441412,347,4106,0,2.7,13033.8,1.86468,12941.9
480,0,458444,347,1556,3,0,0,0,0
481,245,373039,346,0,0,0,0,0,0
481,214,373039,346,0,0,0,53.1,0,59.6479
481,184,376536,346,27,0,0,485.1,0,524.085
481,153,377541,346,171,0,0,3445.2,0,3573.99
481,123,384527,346,1281,0,0,12778.2,0,14141.9
481,92,392371,346,4501,0,0,26292.6,0,25164.8
481,61,422953,346,4974,0,0,18224.1,0,18202.5
481,31,445229,346,2947,0,3.6,10641.6,3.87989,11340.8
481,0,458447,347,1553,3,0,0,0,0
482,245,374951,37,0,0,8.1,16.2,8.65168,21.1627
482,214,374961,45,6,0,1.8,45.9,1.97915,44.8973
482,184,374986,35,12,6,21.6,496.8,22.1868,521.093
482,153,375959,55,173,3,29.7,2866.5,26.5312,3125.37
482,123,378952,79,1091,4,78.3,11818.8,82.5531,13089.8
482,92,389296,155,3879,15,90,24076.8,86.0875,24324.2
482,61,413731,227,6196,43,64.8,24499.8,71.366,23108.8
482,31,444104,346,3413,0,3.6,11234.7,3.70679,11619.6
482,0,458449,347,1551,3,0,0,0,0
483,245,382273,112,0,0,4.5,2.7,4.46427,2.45224
483,214,382326,123,0,0,0.9,18.9,1.27421,21.4771
483,184,382334,123,13,1,17.1,476.1,15.8178,501.005
483,153,382628,140,248,3,23.4,3269.7,23.473,2914.47
483,123,385374,173,1146,4,65.7,12542.4,72.1388,11260
483,92,399463,245,3458,17,48.6,22702.5,38.0991,19751.5
483,61,424521,321,4276,3,16.2,17287.2,11.6056,15678.3
483,31,444125,343,3420,0,6.3,11209.5,9.0475,12087.6
483,0,458444,347,1556,3,0,0,0,0
484,245,374508,345,0,0,0,18.9,0,21.5831
484,214,374520,345,9,0,0,61.2,0,61.2335
484,184,375125,344,43,0,0,508.5,0,506.556
484,153,371787,345,171,0,0,3007.8,0,3708.32
484,123,375166,345,1283,0,0,14181.3,0,14262.4
484,92,387597,345,4591,0,0,26994.6,0,25905.1
484,61,425507,345,4183,0,0,16783.2,0,15230.2
484,31,445383,345,2955,0,4.5,10495.8,4.64147,9701.47
484,0,458446,347,1554,3,0,0,0,0
485,245,384597,88,0,3,11.7,0,10.4271,0
485,214,384596,104,4,0,2.7,22.5,2.15829,26.0285
485,184,384430,130,19,7,23.4,452.7,21.0321,412.036
485,153,383569,128,215,3,24.3,2898,20.9362,3021.05
485,123,386351,190,1225,0,62.1,12023.1,58.2965,11513.8
485,92,395363,259,3761,10,55.8,25069.5,56.8821,21751
485,61,422056,330,4923,1,9,19241.1,11.2761,21219
485,31,446121,345,2588,0,4.5,10161.9,4.45299,9790.14
485,0,458445,347,1555,3,0,0,0,0
486,245,370566,63,0,0,0,4.5,0,4.26009
486,214,370561,63,6,0,1.8,40.5,1.53279,42.6849
486,184,370588,63,24,2,18,518.4,14.7465,509.109
486,153,368831,63,251,1,21.6,3405.6,23.1921,3756.65
486,123,373578,84,1173,4,64.8,13135.5,72.4046,11502.3
486,92,386304,197,3746,2,63,26265.6,71.7309,25113.6
486,61,413279,235,5955,34,66.6,24104.7,82.8075,28448.2
486,31,442543,347,3576,0,2.7,12492.9,3.12829,13957.7
486,0,458446,347,1554,3,0,0,0,0
487,245,370767,20,0,2,9,7.2,8.13741,8.74175
487,214,370774,32,0,0,0.9,43.2,1.03661,40.6466
487,184,371207,39,30,0,14.4,514.8,12.1041,483.031
487,153,372051,37,226,2,21.6,3088.8,22.8024,3035.46
487,123,374456,55,1454,13,80.1,13467.6,86.9566,13153.7
487,92,386421,143,4453,14,72.9,25811.1,86.9227,25652
487,61,424032,346,4360,0,0,18433.8,0,21236.3
487,31,445797,346,3077,0,3.6,10013.4,3.47415,10024.2
487,0,458448,347,1552,3,0,0,0,0
488,245,370043,346,0,0,0,9.9,0,9.04201
488,214,370045,346,9,0,0,63.9,0,65.1419
488,184,370278,345,30,0,0,538.2,0,534.114
488,153,375507,346,191,0,0,2860.2,0,2725.2
488,123,379381,346,1117,0,0,13377.6,0,15200.3
488,92,391737,346,3862,0,0,24433.2,0,24737.8
488,61,419402,346,5154,0,0,19834.2,0,18983.3
488,31,443698,346,3560,0,3.6,11467.8,3.78889,11136.9
488,0,458444,347,1556,3,0,0,0,0
489,245,371731,14,2,0,0,22.5,0,20.6669
489,214,371745,14,13,0,0,85.5,0,82.3919
489,184,371808,14,45,0,10.8,504,11.6508,488.254
489,153,371712,8,179,0,20.7,2903.4,19.4665,2693.38
489,123,373748,15,1172,11,81.9,12065.4,73.8081,11707.1
489,92,384525,109,3801,8,118.8,24719.4,134.322,24530.7
489,61,423470,344,4206,0,0,17838,0,18368
489,31,444356,344,3140,0,5.4,11253.6,5.58203,11885.3
489,0,458446,347,1554,3,0,0,0,0
490,245,372168,12,0,0,12.6,16.2,12.8354,16.2768
490,214,372175,26,3,0,0.9,52.2,1.04865,52.886
490,184,372227,26,24,0,22.5,462.6,23.1959,439.16
490,153,372426,56,231,3,23.4,2849.4,24.1586,2744.87
490,123,375457,76,1044,12,72,12267,73.8292,15416.2
490,92,385995,154,4136,14,96.3,27518.4,96.5182,26939
490,61,414506,233,6201,42,61.2,23327.1,69.0422,25112.2
490,31,440748,345,4597,0,4.5,13189.5,4.83367,14895.4
490,0,458443,347,1557,3,0,0,0,0
491,245,380474,345,0,0,0,0.9,0,1.07046
491,214,380474,345,1,0,0,35.1,0,36.5199
491,184,380468,345,28,0,0,531.9,0,637.845
491,153,373122,345,220,0,0,3607.2,0,3191.62
491,123,383840,345,1270,0,0,12498.3,0,11249
491,92,389918,345,5012,0,0,26970.3,0,24020
491,61,421435,345,5006,0,0,19066.5,0,16745.8
491,31,444363,346,3349,0,3.6,11059.2,2.95458,10276.6
491,0,458444,347,1556,3,0,0,0,0
492,245,377002,344,0,0,0,0.9,0,0.92978
492,214,377002,344,1,0,0,48.6,0,43.5888
492,184,377052,344,27,0,0,563.4,0,612.727
492,153,376912,344,201,0,0,3204.9,0,2907.52
492,123,380098,344,1457,0,0,13674.6,0,16891.6
492,92,396060,347,3341,0,0,22307.4,0,24765.1
492,61,424925,344,4302,0,0,17777.7,0,20178
492,31,446192,344,2788,0,5.4,9918,4.45908,8254.38
492,0,458446,347,1554,3,0,0,0,0
493,245,379192,347,0,0,0,0,0,0
493,214,379192,347,0,0,0,36,0,34.2694
493,184,371678,347,14,0,0,565.2,0,582.547
493,153,381734,347,190,0,0,2726.1,0,2343.91
493,123,386904,347,1267,0,0,12151.8,0,12046
493,92,395163,347,4061,0,0,25472.7,0,29066.7
493,61,424362,347,4422,0,0,17956.8,0,20871.4
493,31,445639,347,3097,0,2.7,10137.6,2.31143,10772.9
493,0,458444,347,1556,3,0,0,0,0
494,245,375126,71,0,5,18,1.8,18.4972,0.573681
494,214,375128,96,2,0,2.7,22.5,2.73137,23.9381
494,184,375141,96,14,3,18.9,519.3,16.8936,559.584
494,153,369578,95,224,3,22.5,3266.1,21.2955,4061.33
494,123,379460,134,1186,5,73.8,12066.3,74.6385,11688.1
494,92,391310,228,3498,0,52.2,23613.3,53.3372,22595.7
494,61,415697,268,5348,18,50.4,23787,52.582,18901.7
494,31,443634,346,3597,0,3.6,11492.1,3.87696,10680.3
494,0,458446,347,1554,3,0,0,0,0
495,245,366862,345,0,0,0,0,0,0
495,214,366862,345,0,0,0,41.4,0,47.4828
495,184,366983,345,27,0,0,532.8,0,579.558
495,153,379061,346,180,0,0,2965.5,0,3068.56
495,123,378601,345,1190,0,0,13262.4,0,12442.2
495,92,396220,346,3698,0,0,22230,0,23626.9
495,61,420919,345,5047,0,0,19962,0,21949.6
495,31,441881,345,3565,0,4.5,13098.6,4.36519,13635.2
495,0,458442,347,1558,3,0,0,0,0
496,245,371734,134,0,0,9.9,0,10.4161,0
496,214,371729,145,0,0,0.9,39.6,1.02136,37.668
496,184,373490,124,46,5,19.8,491.4,21.9865,468.775
496,153,369319,152,182,3,24.3,3332.7,24.562,3128.58
496,123,374255,183,1310,8,69.3,13383.9,67.554,10249.1
496,92,385736,231,4555,26,61.2,24988.5,64.3123,23425.9
496,61,412631,317,5425,8,18,24567.3,19.1751,24836.9
496,31,443241,346,3706,0,3.6,11747.7,4.27028,10219.4
496,0,458444,347,1556,3,0,0,0,0
497,245,369387,346,0,0,0,2.7,0,1.73175
497,214,369387,346,3,0,0,57.6,0,50.7605
497,184,375029,347,30,0,0,507.6,0,499.019
497,153,374721,343,203,0,0,2988.9,0,3016.78
497,123,381780,343,1057,0,0,11907.9,0,12345.5
497,92,392034,345,3772,0,0,23928.3,0,24145.7
497,61,425311,347,3659,0,0,17198.1,0,17230.9
497,31,443981,347,3515,0,2.7,11253.6,2.91339,10996.1
497,0,458443,347,1557,3,0,0,0,0
498,245,365020,88,0,2,10.8,8.1,12.2777,8.42666
498,214,365021,103,2,0,0.9,68.4,0.943522,57.5834
498,184,365078,96,30,9,18.9,621.9,20.7624,695.901
498,153,370989,140,129,3,21.6,2807.1,22.3365,2833.74
498,123,374608,153,1171,10,71.1,12781.8,68.37,10776.2
498,92,386499,245,4085,5,51.3,24804,52.1351,24168.3
498,61,412284,301,5860,6,34.2,24885,29.3647,28316.6
